"","area","year","species","mark","month","day","date","fish"
"1320","10",2021,"Coho","M","Aug","01",18840,92.4179104477612
"1321","10",2021,"Coho","U","Aug","01",18840,184.835820895522
"1322","11",2021,"Coho","M","Aug","01",18840,36
"1323","11",2021,"Coho","U","Aug","01",18840,12
"1324","12",2021,"Coho",NA,"Aug","01",18840,23.8297872340426
"1325","05",2021,"Coho","M","Aug","02",18841,9
"1326","06",2021,"Coho","M","Aug","02",18841,2.6
"1327","82",2021,"Coho","M","Aug","02",18841,8.29166666666667
"1328","09",2021,"Coho","M","Aug","02",18841,60.952380952381
"1329","10",2021,"Coho","M","Aug","02",18841,128.688172043011
"1330","10",2021,"Coho","U","Aug","02",18841,116.989247311828
"1331","11",2021,"Coho",NA,"Aug","02",18841,6.7
"1332","11",2021,"Coho","M","Aug","02",18841,20.1
"1333","11",2021,"Coho","U","Aug","02",18841,13.4
"1334","05",2021,"Coho","M","Aug","03",18842,9
"1335","05",2021,"Coho","U","Aug","03",18842,9
"1336","81",2021,"Coho","M","Aug","03",18842,12.7692307692308
"1337","09",2021,"Coho",NA,"Aug","03",18842,15.2380952380952
"1338","09",2021,"Coho","M","Aug","03",18842,121.904761904762
"1339","10",2021,"Coho",NA,"Aug","03",18842,11.6989247311828
"1340","10",2021,"Coho","M","Aug","03",18842,35.0967741935484
"1341","10",2021,"Coho","U","Aug","03",18842,140.387096774194
"1342","05",2021,"Coho","M","Aug","04",18843,27
"1343","81",2021,"Coho","U","Aug","04",18843,12.7692307692308
"1344","09",2021,"Coho","M","Aug","04",18843,152.380952380952
"1345","09",2021,"Coho","U","Aug","04",18843,15.2380952380952
"1346","10",2021,"Coho","M","Aug","04",18843,105.290322580645
"1347","10",2021,"Coho","U","Aug","04",18843,70.1935483870968
"1348","11",2021,"Coho","M","Aug","04",18843,13.4
"1349","11",2021,"Coho","U","Aug","04",18843,13.4
"1350","12",2021,"Coho",NA,"Aug","04",18843,11.9148936170213
"1351","06",2021,"Coho","M","Aug","05",18844,2.6
"1352","09",2021,"Coho","M","Aug","05",18844,76.1904761904762
"1353","10",2021,"Coho",NA,"Aug","05",18844,23.3978494623656
"1354","10",2021,"Coho","M","Aug","05",18844,23.3978494623656
"1355","10",2021,"Coho","U","Aug","05",18844,81.8924731182796
"1356","11",2021,"Coho","M","Aug","05",18844,6.7
"1357","11",2021,"Coho","U","Aug","05",18844,20.1
"1358","12",2021,"Coho",NA,"Aug","05",18844,11.9148936170213
"1359","12",2021,"Coho","U","Aug","05",18844,11.9148936170213
"1360","09",2021,"Coho","M","Aug","06",18845,76.1904761904762
"1361","10",2021,"Coho","M","Aug","06",18845,11.6989247311828
"1362","10",2021,"Coho","U","Aug","06",18845,93.5913978494624
"1363","11",2021,"Coho","M","Aug","06",18845,6.7
"1364","12",2021,"Coho",NA,"Aug","06",18845,11.9148936170213
"1365","12",2021,"Coho","U","Aug","06",18845,11.9148936170213
"1366","05",2021,"Coho","M","Aug","07",18846,36
"1367","06",2021,"Coho",NA,"Aug","07",18846,2.6
"1368","06",2021,"Coho","M","Aug","07",18846,5.2
"1369","09",2021,"Coho","M","Aug","07",18846,45.7142857142857
"1370","10",2021,"Coho","M","Aug","07",18846,23.3978494623656
"1371","10",2021,"Coho","U","Aug","07",18846,46.7956989247312
"1372","11",2021,"Coho",NA,"Aug","07",18846,6.7
"1373","11",2021,"Coho","M","Aug","07",18846,13.4
"1374","12",2021,"Coho","M","Aug","07",18846,23.8297872340426
"1375","05",2021,"Coho","M","Aug","08",18847,18
"1376","09",2021,"Coho",NA,"Aug","08",18847,15.2380952380952
"1377","09",2021,"Coho","M","Aug","08",18847,60.952380952381
"1378","10",2021,"Coho","M","Aug","08",18847,58.494623655914
"1379","10",2021,"Coho","U","Aug","08",18847,116.989247311828
"1380","11",2021,"Coho","U","Aug","08",18847,13.4
"1381","12",2021,"Coho",NA,"Aug","08",18847,11.9148936170213
"1382","12",2021,"Coho","U","Aug","08",18847,11.9148936170213
"1383","05",2021,"Coho",NA,"Aug","09",18848,25.9230769230769
"1384","05",2021,"Coho","M","Aug","09",18848,25.9230769230769
"1385","81",2021,"Coho","U","Aug","09",18848,12.7692307692308
"1386","09",2021,"Coho","M","Aug","09",18848,54.7142857142857
"1387","10",2021,"Coho",NA,"Aug","09",18848,18.6823529411765
"1388","10",2021,"Coho","M","Aug","09",18848,37.364705882353
"1389","10",2021,"Coho","U","Aug","09",18848,74.7294117647059
"1390","11",2021,"Coho",NA,"Aug","09",18848,3.45
"1391","11",2021,"Coho","M","Aug","09",18848,6.9
"1392","12",2021,"Coho","U","Aug","09",18848,11.9148936170213
"1393","05",2021,"Coho","M","Aug","10",18849,51.8461538461539
"1394","09",2021,"Coho","M","Aug","10",18849,32.8285714285714
"1395","10",2021,"Coho",NA,"Aug","10",18849,28.0235294117647
"1396","10",2021,"Coho","M","Aug","10",18849,56.0470588235294
"1397","10",2021,"Coho","U","Aug","10",18849,65.3882352941177
"1398","12",2021,"Coho",NA,"Aug","10",18849,11.9148936170213
"1399","05",2021,"Coho","M","Aug","11",18850,25.9230769230769
"1400","06",2021,"Coho","M","Aug","11",18850,1.71428571428571
"1401","09",2021,"Coho","M","Aug","11",18850,87.5428571428572
"1402","10",2021,"Coho",NA,"Aug","11",18850,9.34117647058824
"1403","10",2021,"Coho","M","Aug","11",18850,74.7294117647059
"1404","10",2021,"Coho","U","Aug","11",18850,84.0705882352941
"1405","11",2021,"Coho",NA,"Aug","11",18850,3.45
"1406","11",2021,"Coho","M","Aug","11",18850,3.45
"1407","11",2021,"Coho","U","Aug","11",18850,3.45
"1408","12",2021,"Coho",NA,"Aug","11",18850,11.9148936170213
"1409","06",2021,"Coho","M","Aug","12",18851,1.14285714285714
"1410","09",2021,"Coho","M","Aug","12",18851,65.6571428571429
"1411","10",2021,"Coho",NA,"Aug","12",18851,9.34117647058824
"1412","10",2021,"Coho","M","Aug","12",18851,56.0470588235294
"1413","10",2021,"Coho","U","Aug","12",18851,18.6823529411765
"1414","11",2021,"Coho",NA,"Aug","12",18851,6.9
"1415","11",2021,"Coho","U","Aug","12",18851,3.45
"1416","12",2021,"Coho",NA,"Aug","12",18851,11.9148936170213
"1417","12",2021,"Coho","M","Aug","12",18851,11.9148936170213
"1418","13",2021,"Coho","M","Aug","12",18851,8.66666666666667
"1419","05",2021,"Coho","M","Aug","13",18852,103.692307692308
"1420","06",2021,"Coho","M","Aug","13",18852,1.14285714285714
"1421","09",2021,"Coho","M","Aug","13",18852,43.7714285714286
"1422","10",2021,"Coho","M","Aug","13",18852,46.7058823529412
"1423","10",2021,"Coho","U","Aug","13",18852,46.7058823529412
"1424","11",2021,"Coho",NA,"Aug","13",18852,6.9
"1425","11",2021,"Coho","M","Aug","13",18852,6.9
"1426","11",2021,"Coho","U","Aug","13",18852,3.45
"1427","12",2021,"Coho","M","Aug","13",18852,23.8297872340426
"1428","82",2021,"Coho","M","Aug","14",18853,8.29166666666667
"1429","09",2021,"Coho","M","Aug","14",18853,32.8285714285714
"1430","10",2021,"Coho",NA,"Aug","14",18853,9.34117647058824
"1431","10",2021,"Coho","M","Aug","14",18853,28.0235294117647
"1432","10",2021,"Coho","U","Aug","14",18853,28.0235294117647
"1433","11",2021,"Coho","M","Aug","14",18853,3.45
"1434","11",2021,"Coho","U","Aug","14",18853,6.9
"1435","05",2021,"Coho","M","Aug","15",18854,103.692307692308
"1436","82",2021,"Coho",NA,"Aug","15",18854,8.29166666666667
"1437","09",2021,"Coho","M","Aug","15",18854,65.6571428571429
"1438","10",2021,"Coho","M","Aug","15",18854,9.34117647058824
"1439","10",2021,"Coho","U","Aug","15",18854,93.4117647058824
"1440","11",2021,"Coho",NA,"Aug","15",18854,3.45
"1441","11",2021,"Coho","M","Aug","15",18854,3.45
"1442","11",2021,"Coho","U","Aug","15",18854,3.45
"1443","12",2021,"Coho",NA,"Aug","15",18854,23.8297872340426
"1444","05",2021,"Coho","M","Aug","16",18855,90
"1445","06",2021,"Coho","M","Aug","16",18855,11.6666666666667
"1446","07",2021,"Coho","M","Aug","16",18855,18.6666666666667
"1447","09",2021,"Coho","M","Aug","16",18855,69.4166666666667
"1448","10",2021,"Coho",NA,"Aug","16",18855,23.7215189873418
"1449","10",2021,"Coho","M","Aug","16",18855,35.5822784810127
"1450","10",2021,"Coho","U","Aug","16",18855,23.7215189873418
"1451","11",2021,"Coho","M","Aug","16",18855,13.75
"1452","11",2021,"Coho","U","Aug","16",18855,27.5
"1453","05",2021,"Coho","M","Aug","17",18856,75
"1454","06",2021,"Coho","M","Aug","17",18856,11.6666666666667
"1455","09",2021,"Coho",NA,"Aug","17",18856,9.91666666666667
"1456","09",2021,"Coho","M","Aug","17",18856,19.8333333333333
"1457","10",2021,"Coho","M","Aug","17",18856,59.3037974683544
"1458","10",2021,"Coho","U","Aug","17",18856,23.7215189873418
"1459","05",2021,"Coho","M","Aug","18",18857,75
"1460","09",2021,"Coho",NA,"Aug","18",18857,9.91666666666667
"1461","09",2021,"Coho","M","Aug","18",18857,69.4166666666667
"1462","10",2021,"Coho","M","Aug","18",18857,23.7215189873418
"1463","10",2021,"Coho","U","Aug","18",18857,47.4430379746835
"1464","11",2021,"Coho","M","Aug","18",18857,27.5
"1465","12",2021,"Coho","M","Aug","18",18857,95.3191489361702
"1466","05",2021,"Coho","M","Aug","19",18858,60
"1467","07",2021,"Coho","U","Aug","19",18858,9.33333333333333
"1468","09",2021,"Coho","M","Aug","19",18858,79.3333333333333
"1469","10",2021,"Coho",NA,"Aug","19",18858,11.8607594936709
"1470","10",2021,"Coho","M","Aug","19",18858,130.46835443038
"1471","10",2021,"Coho","U","Aug","19",18858,71.1645569620253
"1472","11",2021,"Coho","U","Aug","19",18858,13.75
"1473","12",2021,"Coho","M","Aug","19",18858,83.404255319149
"1474","05",2021,"Coho","M","Aug","20",18859,105
"1475","05",2021,"Coho","U","Aug","20",18859,30
"1476","06",2021,"Coho","M","Aug","20",18859,23.3333333333333
"1477","06",2021,"Coho","U","Aug","20",18859,11.6666666666667
"1478","09",2021,"Coho",NA,"Aug","20",18859,9.91666666666667
"1479","09",2021,"Coho","M","Aug","20",18859,69.4166666666667
"1480","10",2021,"Coho",NA,"Aug","20",18859,11.8607594936709
"1481","10",2021,"Coho","M","Aug","20",18859,118.607594936709
"1482","10",2021,"Coho","U","Aug","20",18859,142.329113924051
"1483","11",2021,"Coho","M","Aug","20",18859,27.5
"1484","12",2021,"Coho","M","Aug","20",18859,47.6595744680851
"1485","12",2021,"Coho","U","Aug","20",18859,11.9148936170213
"1486","05",2021,"Coho","M","Aug","21",18860,60
"1487","06",2021,"Coho","M","Aug","21",18860,11.6666666666667
"1488","07",2021,"Coho",NA,"Aug","21",18860,9.33333333333333
"1489","09",2021,"Coho",NA,"Aug","21",18860,29.75
"1490","09",2021,"Coho","M","Aug","21",18860,109.083333333333
"1491","09",2021,"Coho","U","Aug","21",18860,9.91666666666667
"1492","10",2021,"Coho","M","Aug","21",18860,71.1645569620253
"1493","10",2021,"Coho","U","Aug","21",18860,83.0253164556962
"1494","11",2021,"Coho","M","Aug","21",18860,13.75
"1495","12",2021,"Coho","M","Aug","21",18860,71.4893617021277
"1496","12",2021,"Coho","U","Aug","21",18860,11.9148936170213
"1497","05",2021,"Coho","M","Aug","22",18861,195
"1498","09",2021,"Coho",NA,"Aug","22",18861,19.8333333333333
"1499","09",2021,"Coho","M","Aug","22",18861,89.25
"1500","10",2021,"Coho","M","Aug","22",18861,23.7215189873418
"1501","10",2021,"Coho","U","Aug","22",18861,35.5822784810127
"1502","11",2021,"Coho","M","Aug","22",18861,13.75
"1503","11",2021,"Coho","U","Aug","22",18861,27.5
"1504","12",2021,"Coho",NA,"Aug","22",18861,47.6595744680851
"1505","12",2021,"Coho","M","Aug","22",18861,59.5744680851064
"1506","05",2021,"Coho","M","Aug","23",18862,175.560747663551
"1507","09",2021,"Coho","M","Aug","23",18862,74.4395604395605
"1508","09",2021,"Coho","U","Aug","23",18862,12.4065934065934
"1509","10",2021,"Coho",NA,"Aug","23",18862,17.34375
"1510","10",2021,"Coho","M","Aug","23",18862,69.375
"1511","10",2021,"Coho","U","Aug","23",18862,17.34375
"1512","11",2021,"Coho","U","Aug","23",18862,16.1176470588235
"1513","12",2021,"Coho","M","Aug","23",18862,71.4893617021277
"1514","12",2021,"Coho","U","Aug","23",18862,23.8297872340426
"1515","05",2021,"Coho",NA,"Aug","24",18863,17.5560747663551
"1516","05",2021,"Coho","M","Aug","24",18863,386.233644859813
"1517","06",2021,"Coho","M","Aug","24",18863,8.76923076923077
"1518","07",2021,"Coho","U","Aug","24",18863,9.33333333333333
"1519","09",2021,"Coho","M","Aug","24",18863,74.4395604395605
"1520","10",2021,"Coho",NA,"Aug","24",18863,17.34375
"1521","10",2021,"Coho","M","Aug","24",18863,86.71875
"1522","10",2021,"Coho","U","Aug","24",18863,121.40625
"1523","11",2021,"Coho","M","Aug","24",18863,32.2352941176471
"1524","11",2021,"Coho","U","Aug","24",18863,64.4705882352941
"1525","12",2021,"Coho","M","Aug","24",18863,59.5744680851064
"1526","12",2021,"Coho","U","Aug","24",18863,11.9148936170213
"1527","13",2021,"Coho","M","Aug","24",18863,8.66666666666667
"1528","05",2021,"Coho","M","Aug","25",18864,140.448598130841
"1529","82",2021,"Coho","M","Aug","25",18864,16.5833333333333
"1530","09",2021,"Coho",NA,"Aug","25",18864,12.4065934065934
"1531","09",2021,"Coho","M","Aug","25",18864,161.285714285714
"1532","10",2021,"Coho","M","Aug","25",18864,17.34375
"1533","10",2021,"Coho","U","Aug","25",18864,34.6875
"1534","11",2021,"Coho","U","Aug","25",18864,32.2352941176471
"1535","12",2021,"Coho","M","Aug","25",18864,47.6595744680851
"1536","12",2021,"Coho","U","Aug","25",18864,11.9148936170213
"1537","05",2021,"Coho","M","Aug","26",18865,491.570093457944
"1538","06",2021,"Coho","M","Aug","26",18865,8.76923076923077
"1539","81",2021,"Coho","U","Aug","26",18865,38.3076923076923
"1540","82",2021,"Coho","M","Aug","26",18865,24.875
"1541","09",2021,"Coho",NA,"Aug","26",18865,12.4065934065934
"1542","09",2021,"Coho","M","Aug","26",18865,99.2527472527473
"1543","10",2021,"Coho","U","Aug","26",18865,52.03125
"1544","11",2021,"Coho","M","Aug","26",18865,16.1176470588235
"1545","12",2021,"Coho","M","Aug","26",18865,166.808510638298
"1546","13",2021,"Coho","M","Aug","26",18865,8.66666666666667
"1547","05",2021,"Coho","M","Aug","27",18866,561.794392523364
"1548","06",2021,"Coho","M","Aug","27",18866,8.76923076923077
"1549","81",2021,"Coho",NA,"Aug","27",18866,38.3076923076923
"1550","81",2021,"Coho","U","Aug","27",18866,25.5384615384615
"1551","82",2021,"Coho","M","Aug","27",18866,24.875
"1552","09",2021,"Coho","M","Aug","27",18866,260.538461538462
"1553","09",2021,"Coho","U","Aug","27",18866,12.4065934065934
"1554","10",2021,"Coho","M","Aug","27",18866,104.0625
"1555","10",2021,"Coho","U","Aug","27",18866,86.71875
"1556","11",2021,"Coho","U","Aug","27",18866,16.1176470588235
"1557","12",2021,"Coho",NA,"Aug","27",18866,47.6595744680851
"1558","12",2021,"Coho","M","Aug","27",18866,59.5744680851064
"1559","12",2021,"Coho","U","Aug","27",18866,47.6595744680851
"1560","05",2021,"Coho",NA,"Aug","28",18867,52.6682242990654
"1561","05",2021,"Coho","M","Aug","28",18867,491.570093457944
"1562","06",2021,"Coho",NA,"Aug","28",18867,17.5384615384615
"1563","06",2021,"Coho","M","Aug","28",18867,52.6153846153846
"1564","07",2021,"Coho",NA,"Aug","28",18867,9.33333333333333
"1565","07",2021,"Coho","M","Aug","28",18867,9.33333333333333
"1566","07",2021,"Coho","U","Aug","28",18867,9.33333333333333
"1567","82",2021,"Coho","M","Aug","28",18867,41.4583333333333
"1568","09",2021,"Coho",NA,"Aug","28",18867,37.2197802197802
"1569","09",2021,"Coho","M","Aug","28",18867,136.472527472528
"1570","09",2021,"Coho","U","Aug","28",18867,12.4065934065934
"1571","10",2021,"Coho",NA,"Aug","28",18867,104.0625
"1572","10",2021,"Coho","M","Aug","28",18867,156.09375
"1573","10",2021,"Coho","U","Aug","28",18867,225.46875
"1574","11",2021,"Coho",NA,"Aug","28",18867,16.1176470588235
"1575","11",2021,"Coho","M","Aug","28",18867,48.3529411764706
"1576","11",2021,"Coho","U","Aug","28",18867,48.3529411764706
"1577","12",2021,"Coho","M","Aug","28",18867,71.4893617021277
"1578","13",2021,"Coho","M","Aug","28",18867,8.66666666666667
"1579","05",2021,"Coho","M","Aug","29",18868,544.238317757009
"1580","06",2021,"Coho","M","Aug","29",18868,17.5384615384615
"1581","81",2021,"Coho","U","Aug","29",18868,12.7692307692308
"1582","82",2021,"Coho","M","Aug","29",18868,8.29166666666667
"1583","09",2021,"Coho",NA,"Aug","29",18868,37.2197802197802
"1584","09",2021,"Coho","M","Aug","29",18868,186.098901098901
"1585","10",2021,"Coho","M","Aug","29",18868,69.375
"1586","10",2021,"Coho","U","Aug","29",18868,173.4375
"1587","11",2021,"Coho",NA,"Aug","29",18868,32.2352941176471
"1588","11",2021,"Coho","M","Aug","29",18868,96.7058823529412
"1589","11",2021,"Coho","U","Aug","29",18868,32.2352941176471
"1590","12",2021,"Coho","M","Aug","29",18868,23.8297872340426
"1591","12",2021,"Coho","U","Aug","29",18868,23.8297872340426
"1592","13",2021,"Coho","M","Aug","29",18868,17.3333333333333
"1593","05",2021,"Coho","M","Aug","30",18869,316.009345794393
"1594","07",2021,"Coho","M","Aug","30",18869,9.33333333333333
"1595","82",2021,"Coho","M","Aug","30",18869,33.1666666666667
"1596","09",2021,"Coho",NA,"Aug","30",18869,33.1733333333333
"1597","09",2021,"Coho","M","Aug","30",18869,99.52
"1598","10",2021,"Coho","M","Aug","30",18869,86.71875
"1599","10",2021,"Coho","U","Aug","30",18869,52.03125
"1600","11",2021,"Coho","M","Aug","30",18869,32.2352941176471
"1601","11",2021,"Coho","U","Aug","30",18869,16.1176470588235
"1602","12",2021,"Coho","M","Aug","30",18869,23.8297872340426
"1603","12",2021,"Coho","U","Aug","30",18869,23.8297872340426
"1604","05",2021,"Coho","M","Aug","31",18870,561.794392523364
"1605","05",2021,"Coho","U","Aug","31",18870,17.5560747663551
"1606","82",2021,"Coho",NA,"Aug","31",18870,16.5833333333333
"1607","82",2021,"Coho","M","Aug","31",18870,8.29166666666667
"1608","09",2021,"Coho",NA,"Aug","31",18870,49.76
"1609","09",2021,"Coho","M","Aug","31",18870,132.693333333333
"1610","10",2021,"Coho",NA,"Aug","31",18870,17.34375
"1611","10",2021,"Coho","M","Aug","31",18870,104.0625
"1612","10",2021,"Coho","U","Aug","31",18870,52.03125
"1613","11",2021,"Coho",NA,"Aug","31",18870,16.1176470588235
"1614","11",2021,"Coho","U","Aug","31",18870,32.2352941176471
"1615","12",2021,"Coho",NA,"Aug","31",18870,47.6595744680851
"1616","12",2021,"Coho","M","Aug","31",18870,250.212765957447
"1617","05",2021,"Coho",NA,"Sep","01",18871,32.2355117139334
"1618","05",2021,"Coho","M","Sep","01",18871,338.472872996301
"1619","06",2021,"Coho",NA,"Sep","01",18871,32.4013303769401
"1620","06",2021,"Coho","M","Sep","01",18871,129.605321507761
"1621","82",2021,"Coho",NA,"Sep","01",18871,10.2536585365854
"1622","82",2021,"Coho","M","Sep","01",18871,41.0146341463415
"1623","09",2021,"Coho",NA,"Sep","01",18871,49.76
"1624","09",2021,"Coho","M","Sep","01",18871,265.386666666667
"1625","10",2021,"Coho","M","Sep","01",18871,134.118347338936
"1626","10",2021,"Coho","U","Sep","01",18871,146.310924369748
"1627","11",2021,"Coho",NA,"Sep","01",18871,12.4648318042813
"1628","11",2021,"Coho","M","Sep","01",18871,24.9296636085627
"1629","11",2021,"Coho","U","Sep","01",18871,24.9296636085627
"1630","12",2021,"Coho","M","Sep","01",18871,264.254335260116
"1631","05",2021,"Coho",NA,"Sep","02",18872,16.1177558569667
"1632","05",2021,"Coho","M","Sep","02",18872,612.474722564735
"1633","06",2021,"Coho",NA,"Sep","02",18872,21.6008869179601
"1634","06",2021,"Coho","M","Sep","02",18872,108.0044345898
"1635","81",2021,"Coho","U","Sep","02",18872,14.1724137931035
"1636","82",2021,"Coho",NA,"Sep","02",18872,41.0146341463415
"1637","82",2021,"Coho","M","Sep","02",18872,30.7609756097561
"1638","82",2021,"Coho","U","Sep","02",18872,10.2536585365854
"1639","09",2021,"Coho",NA,"Sep","02",18872,16.5866666666667
"1640","09",2021,"Coho","M","Sep","02",18872,298.56
"1641","10",2021,"Coho",NA,"Sep","02",18872,24.3851540616247
"1642","10",2021,"Coho","M","Sep","02",18872,231.658963585434
"1643","10",2021,"Coho","U","Sep","02",18872,146.310924369748
"1644","11",2021,"Coho","M","Sep","02",18872,87.2538226299694
"1645","11",2021,"Coho","U","Sep","02",18872,62.3241590214067
"1646","12",2021,"Coho",NA,"Sep","02",18872,48.0462427745665
"1647","12",2021,"Coho","M","Sep","02",18872,372.35838150289
"1648","12",2021,"Coho","U","Sep","02",18872,36.0346820809249
"1649","05",2021,"Coho","M","Sep","03",18873,531.885943279901
"1650","05",2021,"Coho","U","Sep","03",18873,16.1177558569667
"1651","06",2021,"Coho",NA,"Sep","03",18873,10.80044345898
"1652","06",2021,"Coho","M","Sep","03",18873,75.6031042128603
"1653","07",2021,"Coho","U","Sep","03",18873,37
"1654","82",2021,"Coho",NA,"Sep","03",18873,20.5073170731707
"1655","82",2021,"Coho","M","Sep","03",18873,51.2682926829268
"1656","09",2021,"Coho",NA,"Sep","03",18873,33.1733333333333
"1657","09",2021,"Coho","M","Sep","03",18873,580.533333333333
"1658","10",2021,"Coho",NA,"Sep","03",18873,60.9628851540616
"1659","10",2021,"Coho","M","Sep","03",18873,243.851540616247
"1660","10",2021,"Coho","U","Sep","03",18873,219.466386554622
"1661","11",2021,"Coho",NA,"Sep","03",18873,49.8593272171254
"1662","11",2021,"Coho","M","Sep","03",18873,112.183486238532
"1663","11",2021,"Coho","U","Sep","03",18873,37.394495412844
"1664","12",2021,"Coho","M","Sep","03",18873,240.231213872832
"1665","12",2021,"Coho","U","Sep","03",18873,36.0346820809249
"1666","05",2021,"Coho",NA,"Sep","04",18874,64.4710234278668
"1667","05",2021,"Coho","M","Sep","04",18874,950.947595561036
"1668","06",2021,"Coho","M","Sep","04",18874,248.410199556541
"1669","81",2021,"Coho",NA,"Sep","04",18874,14.1724137931035
"1670","81",2021,"Coho","M","Sep","04",18874,14.1724137931035
"1671","81",2021,"Coho","U","Sep","04",18874,14.1724137931035
"1672","82",2021,"Coho",NA,"Sep","04",18874,10.2536585365854
"1673","82",2021,"Coho","M","Sep","04",18874,71.7756097560976
"1674","09",2021,"Coho",NA,"Sep","04",18874,16.5866666666667
"1675","09",2021,"Coho","M","Sep","04",18874,447.84
"1676","10",2021,"Coho",NA,"Sep","04",18874,36.577731092437
"1677","10",2021,"Coho","M","Sep","04",18874,243.851540616247
"1678","10",2021,"Coho","U","Sep","04",18874,231.658963585434
"1679","11",2021,"Coho",NA,"Sep","04",18874,37.394495412844
"1680","11",2021,"Coho","M","Sep","04",18874,62.3241590214067
"1681","11",2021,"Coho","U","Sep","04",18874,74.7889908256881
"1682","12",2021,"Coho",NA,"Sep","04",18874,48.0462427745665
"1683","12",2021,"Coho","M","Sep","04",18874,84.0809248554914
"1684","13",2021,"Coho","M","Sep","04",18874,15.3478260869565
"1685","05",2021,"Coho",NA,"Sep","05",18875,32.2355117139334
"1686","05",2021,"Coho","M","Sep","05",18875,757.534525277435
"1687","06",2021,"Coho",NA,"Sep","05",18875,10.80044345898
"1688","06",2021,"Coho","M","Sep","05",18875,64.8026607538803
"1689","09",2021,"Coho",NA,"Sep","05",18875,33.1733333333333
"1690","09",2021,"Coho","M","Sep","05",18875,431.253333333333
"1691","10",2021,"Coho",NA,"Sep","05",18875,24.3851540616247
"1692","10",2021,"Coho","M","Sep","05",18875,207.27380952381
"1693","10",2021,"Coho","U","Sep","05",18875,268.236694677871
"1694","11",2021,"Coho","M","Sep","05",18875,12.4648318042813
"1695","11",2021,"Coho","U","Sep","05",18875,37.394495412844
"1696","12",2021,"Coho",NA,"Sep","05",18875,24.0231213872832
"1697","12",2021,"Coho","M","Sep","05",18875,120.115606936416
"1698","12",2021,"Coho","U","Sep","05",18875,12.0115606936416
"1699","13",2021,"Coho","M","Sep","05",18875,23.0217391304348
"1700","05",2021,"Coho","M","Sep","06",18876,773.652281134402
"1701","06",2021,"Coho","M","Sep","06",18876,43.2017738359202
"1702","07",2021,"Coho","M","Sep","06",18876,9.85714285714286
"1703","81",2021,"Coho","U","Sep","06",18876,14.1724137931035
"1704","82",2021,"Coho","M","Sep","06",18876,61.5219512195122
"1705","09",2021,"Coho",NA,"Sep","06",18876,35.5
"1706","09",2021,"Coho","M","Sep","06",18876,426
"1707","10",2021,"Coho",NA,"Sep","06",18876,24.3851540616247
"1708","10",2021,"Coho","M","Sep","06",18876,219.466386554622
"1709","10",2021,"Coho","U","Sep","06",18876,317.007002801121
"1710","11",2021,"Coho","M","Sep","06",18876,37.394495412844
"1711","11",2021,"Coho","U","Sep","06",18876,49.8593272171254
"1712","12",2021,"Coho",NA,"Sep","06",18876,36.0346820809249
"1713","12",2021,"Coho","M","Sep","06",18876,72.0693641618497
"1714","13",2021,"Coho","M","Sep","06",18876,7.67391304347826
"1715","05",2021,"Coho","M","Sep","07",18877,1112.1251541307
"1716","06",2021,"Coho","M","Sep","07",18877,172.807095343681
"1717","81",2021,"Coho","U","Sep","07",18877,28.3448275862069
"1718","82",2021,"Coho","M","Sep","07",18877,41.0146341463415
"1719","09",2021,"Coho",NA,"Sep","07",18877,53.25
"1720","09",2021,"Coho","M","Sep","07",18877,337.25
"1721","10",2021,"Coho","M","Sep","07",18877,182.888655462185
"1722","10",2021,"Coho","U","Sep","07",18877,231.658963585434
"1723","11",2021,"Coho",NA,"Sep","07",18877,37.394495412844
"1724","11",2021,"Coho","M","Sep","07",18877,112.183486238532
"1725","11",2021,"Coho","U","Sep","07",18877,62.3241590214067
"1726","12",2021,"Coho","M","Sep","07",18877,36.0346820809249
"1727","05",2021,"Coho",NA,"Sep","08",18878,32.2355117139334
"1728","05",2021,"Coho","M","Sep","08",18878,1128.24290998767
"1729","06",2021,"Coho","M","Sep","08",18878,32.4013303769401
"1730","81",2021,"Coho","U","Sep","08",18878,14.1724137931035
"1731","82",2021,"Coho","M","Sep","08",18878,71.7756097560976
"1732","09",2021,"Coho","M","Sep","08",18878,514.75
"1733","10",2021,"Coho",NA,"Sep","08",18878,24.3851540616247
"1734","10",2021,"Coho","M","Sep","08",18878,170.696078431373
"1735","10",2021,"Coho","U","Sep","08",18878,146.310924369748
"1736","11",2021,"Coho","M","Sep","08",18878,62.3241590214067
"1737","11",2021,"Coho","U","Sep","08",18878,49.8593272171254
"1738","05",2021,"Coho",NA,"Sep","09",18879,128.942046855734
"1739","05",2021,"Coho","M","Sep","09",18879,1337.77373612824
"1740","06",2021,"Coho",NA,"Sep","09",18879,54.0022172949002
"1741","06",2021,"Coho","M","Sep","09",18879,140.405764966741
"1742","07",2021,"Coho","U","Sep","09",18879,9.85714285714286
"1743","81",2021,"Coho","M","Sep","09",18879,14.1724137931035
"1744","82",2021,"Coho",NA,"Sep","09",18879,20.5073170731707
"1745","82",2021,"Coho","M","Sep","09",18879,92.2829268292683
"1746","09",2021,"Coho",NA,"Sep","09",18879,88.75
"1747","09",2021,"Coho","M","Sep","09",18879,390.5
"1748","10",2021,"Coho",NA,"Sep","09",18879,24.3851540616247
"1749","10",2021,"Coho","M","Sep","09",18879,353.584733893557
"1750","10",2021,"Coho","U","Sep","09",18879,365.77731092437
