"","area_code","survey_datetime","year","yr","month","m","day","day_of_week","week_day_type","time_step","anglers","coho_total_kept","kept_coho_ad_rate","coho_kept_ad","coho_total_released","coho_total_encounters","coho_kept_per_angler","coho_kept_ad_per_angler","coho_released_per_angler","coho_encounters_per_angler"
"30764","09","2003-10-12",2003,"2003",10,"Oct",12,"Sun","wkend",5,34,4,0,0,3,7,0.117647058823529,0,0.0882352941176471,0.205882352941176
"30765","09","2003-10-13",2003,"2003",10,"Oct",13,"Mon","wkday",5,11,2,0,0,2,4,0.181818181818182,0,0.181818181818182,0.363636363636364
"30766","09","2003-10-14",2003,"2003",10,"Oct",14,"Tue","wkday",5,35,5,0,0,2,7,0.142857142857143,0,0.0571428571428571,0.2
"30767","09","2003-10-15",2003,"2003",10,"Oct",15,"Wed","wkday",5,6,8,0.875,7,3,11,1.33333333333333,1.16666666666667,0.5,1.83333333333333
"30768","09","2003-10-17",2003,"2003",10,"Oct",17,"Fri","wkend",5,2,0,0,0,0,0,0,0,0,0
"30769","09","2003-10-18",2003,"2003",10,"Oct",18,"Sat","wkend",5,30,10,0.3,3,5,15,0.333333333333333,0.1,0.166666666666667,0.5
"30770","09","2003-10-19",2003,"2003",10,"Oct",19,"Sun","wkend",5,58,9,0.333333333333333,3,6,15,0.155172413793103,0.0517241379310345,0.103448275862069,0.258620689655172
"30771","09","2003-10-21",2003,"2003",10,"Oct",21,"Tue","wkday",5,9,2,0.5,1,0,2,0.222222222222222,0.111111111111111,0,0.222222222222222
"30772","09","2003-10-24",2003,"2003",10,"Oct",24,"Fri","wkend",5,10,1,0,0,3,4,0.1,0,0.3,0.4
"30773","09","2003-10-25",2003,"2003",10,"Oct",25,"Sat","wkend",5,51,5,0,0,4,9,0.0980392156862745,0,0.0784313725490196,0.176470588235294
"30774","09","2003-10-26",2003,"2003",10,"Oct",26,"Sun","wkend",5,39,10,0,0,2,12,0.256410256410256,0,0.0512820512820513,0.307692307692308
"30775","09","2003-10-27",2003,"2003",10,"Oct",27,"Mon","wkday",5,26,5,0.2,1,1,6,0.192307692307692,0.0384615384615385,0.0384615384615385,0.230769230769231
"30776","09","2003-10-28",2003,"2003",10,"Oct",28,"Tue","wkday",5,6,0,0,0,0,0,0,0,0,0
"30777","09","2003-10-31",2003,"2003",10,"Oct",31,"Fri","wkend",5,14,5,0,0,3,8,0.357142857142857,0,0.214285714285714,0.571428571428571
"30778","09","2003-11-01",2003,"2003",11,"Nov",1,"Sat","wkend",5,83,3,0,0,7,10,0.036144578313253,0,0.0843373493975904,0.120481927710843
"30779","09","2003-11-02",2003,"2003",11,"Nov",2,"Sun","wkend",5,51,2,0,0,0,2,0.0392156862745098,0,0,0.0392156862745098
"30780","09","2003-11-03",2003,"2003",11,"Nov",3,"Mon","wkday",5,4,0,0,0,0,0,0,0,0,0
"30781","09","2003-11-04",2003,"2003",11,"Nov",4,"Tue","wkday",5,3,0,0,0,0,0,0,0,0,0
"30782","09","2003-11-05",2003,"2003",11,"Nov",5,"Wed","wkday",5,2,0,0,0,0,0,0,0,0,0
"30783","09","2003-11-06",2003,"2003",11,"Nov",6,"Thu","wkday",5,1,0,0,0,0,0,0,0,0,0
"30784","09","2003-11-07",2003,"2003",11,"Nov",7,"Fri","wkend",5,23,0,0,0,0,0,0,0,0,0
"30785","09","2003-11-08",2003,"2003",11,"Nov",8,"Sat","wkend",5,69,2,0,0,9,11,0.0289855072463768,0,0.130434782608696,0.159420289855072
"30786","09","2003-11-09",2003,"2003",11,"Nov",9,"Sun","wkend",5,73,5,0,0,1,6,0.0684931506849315,0,0.0136986301369863,0.0821917808219178
"30787","09","2003-11-10",2003,"2003",11,"Nov",10,"Mon","wkday",5,6,0,0,0,0,0,0,0,0,0
"30788","09","2003-11-14",2003,"2003",11,"Nov",14,"Fri","wkend",5,15,0,0,0,0,0,0,0,0,0
"30789","09","2003-11-15",2003,"2003",11,"Nov",15,"Sat","wkend",5,22,0,0,0,0,0,0,0,0,0
"30790","09","2003-11-17",2003,"2003",11,"Nov",17,"Mon","wkday",5,5,0,0,0,0,0,0,0,0,0
"30791","09","2003-11-21",2003,"2003",11,"Nov",21,"Fri","wkend",5,5,0,0,0,0,0,0,0,0,0
"30792","09","2003-11-22",2003,"2003",11,"Nov",22,"Sat","wkend",5,25,0,0,0,0,0,0,0,0,0
"30793","09","2003-11-23",2003,"2003",11,"Nov",23,"Sun","wkend",5,9,0,0,0,0,0,0,0,0,0
"30794","09","2003-11-29",2003,"2003",11,"Nov",29,"Sat","wkend",5,42,1,0,0,0,1,0.0238095238095238,0,0,0.0238095238095238
"30795","09","2003-11-30",2003,"2003",11,"Nov",30,"Sun","wkend",5,20,0,0,0,0,0,0,0,0,0
"30796","09","2003-12-10",2003,"2003",12,"Dec",10,"Wed","wkday",5,2,0,0,0,0,0,0,0,0,0
"30797","09","2004-01-08",2004,"2004",1,"Jan",8,"Thu","wkday",1,2,0,0,0,0,0,0,0,0,0
"30798","09","2004-01-09",2004,"2004",1,"Jan",9,"Fri","wkend",1,4,0,0,0,0,0,0,0,0,0
"30799","09","2004-02-01",2004,"2004",2,"Feb",1,"Sun","wkend",1,127,0,0,0,1,1,0,0,0.0078740157480315,0.0078740157480315
"30800","09","2004-02-02",2004,"2004",2,"Feb",2,"Mon","wkday",1,1,0,0,0,0,0,0,0,0,0
"30801","09","2004-02-03",2004,"2004",2,"Feb",3,"Tue","wkday",1,4,0,0,0,0,0,0,0,0,0
"30802","09","2004-02-04",2004,"2004",2,"Feb",4,"Wed","wkday",1,9,0,0,0,0,0,0,0,0,0
"30803","09","2004-02-06",2004,"2004",2,"Feb",6,"Fri","wkend",1,4,0,0,0,0,0,0,0,0,0
"30804","09","2004-02-07",2004,"2004",2,"Feb",7,"Sat","wkend",1,66,0,0,0,0,0,0,0,0,0
"30805","09","2004-02-08",2004,"2004",2,"Feb",8,"Sun","wkend",1,185,0,0,0,0,0,0,0,0,0
"30806","09","2004-02-10",2004,"2004",2,"Feb",10,"Tue","wkday",1,9,0,0,0,0,0,0,0,0,0
"30807","09","2004-02-11",2004,"2004",2,"Feb",11,"Wed","wkday",1,3,0,0,0,0,0,0,0,0,0
"30808","09","2004-02-12",2004,"2004",2,"Feb",12,"Thu","wkday",1,28,0,0,0,0,0,0,0,0,0
"30809","09","2004-02-13",2004,"2004",2,"Feb",13,"Fri","wkend",1,8,0,0,0,0,0,0,0,0,0
"30810","09","2004-02-14",2004,"2004",2,"Feb",14,"Sat","wkend",1,21,0,0,0,0,0,0,0,0,0
"30811","09","2004-02-15",2004,"2004",2,"Feb",15,"Sun","wkend",1,15,0,0,0,0,0,0,0,0,0
"30812","09","2004-02-20",2004,"2004",2,"Feb",20,"Fri","wkend",1,14,0,0,0,0,0,0,0,0,0
"30813","09","2004-02-21",2004,"2004",2,"Feb",21,"Sat","wkend",1,26,0,0,0,0,0,0,0,0,0
"30814","09","2004-02-22",2004,"2004",2,"Feb",22,"Sun","wkend",1,66,0,0,0,0,0,0,0,0,0
"30815","09","2004-02-27",2004,"2004",2,"Feb",27,"Fri","wkend",1,7,0,0,0,0,0,0,0,0,0
"30816","09","2004-02-28",2004,"2004",2,"Feb",28,"Sat","wkend",1,63,0,0,0,0,0,0,0,0,0
"30817","09","2004-02-29",2004,"2004",2,"Feb",29,"Sun","wkend",1,18,0,0,0,0,0,0,0,0,0
"30818","09","2004-03-02",2004,"2004",3,"Mar",2,"Tue","wkday",1,8,0,0,0,0,0,0,0,0,0
"30819","09","2004-03-06",2004,"2004",3,"Mar",6,"Sat","wkend",1,13,0,0,0,1,1,0,0,0.0769230769230769,0.0769230769230769
"30820","09","2004-03-07",2004,"2004",3,"Mar",7,"Sun","wkend",1,2,0,0,0,0,0,0,0,0,0
"30821","09","2004-03-10",2004,"2004",3,"Mar",10,"Wed","wkday",1,2,0,0,0,0,0,0,0,0,0
"30822","09","2004-03-13",2004,"2004",3,"Mar",13,"Sat","wkend",1,50,0,0,0,0,0,0,0,0,0
"30823","09","2004-03-14",2004,"2004",3,"Mar",14,"Sun","wkend",1,23,0,0,0,0,0,0,0,0,0
"30824","09","2004-03-16",2004,"2004",3,"Mar",16,"Tue","wkday",1,3,0,0,0,0,0,0,0,0,0
"30825","09","2004-03-20",2004,"2004",3,"Mar",20,"Sat","wkend",1,19,0,0,0,0,0,0,0,0,0
"30826","09","2004-03-21",2004,"2004",3,"Mar",21,"Sun","wkend",1,34,0,0,0,0,0,0,0,0,0
"30827","09","2004-03-23",2004,"2004",3,"Mar",23,"Tue","wkday",1,4,0,0,0,0,0,0,0,0,0
"30828","09","2004-03-27",2004,"2004",3,"Mar",27,"Sat","wkend",1,8,0,0,0,0,0,0,0,0,0
"30829","09","2004-03-28",2004,"2004",3,"Mar",28,"Sun","wkend",1,31,0,0,0,0,0,0,0,0,0
"30830","09","2004-04-02",2004,"2004",4,"Apr",2,"Fri","wkend",1,9,0,0,0,0,0,0,0,0,0
"30831","09","2004-04-03",2004,"2004",4,"Apr",3,"Sat","wkend",1,42,0,0,0,1,1,0,0,0.0238095238095238,0.0238095238095238
"30832","09","2004-04-04",2004,"2004",4,"Apr",4,"Sun","wkend",1,28,0,0,0,0,0,0,0,0,0
"30833","09","2004-04-06",2004,"2004",4,"Apr",6,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"30834","09","2004-04-07",2004,"2004",4,"Apr",7,"Wed","wkday",1,4,0,0,0,0,0,0,0,0,0
"30835","09","2004-04-08",2004,"2004",4,"Apr",8,"Thu","wkday",1,6,0,0,0,0,0,0,0,0,0
"30836","09","2004-04-09",2004,"2004",4,"Apr",9,"Fri","wkend",1,10,0,0,0,0,0,0,0,0,0
"30837","09","2004-04-10",2004,"2004",4,"Apr",10,"Sat","wkend",1,33,0,0,0,0,0,0,0,0,0
"30838","09","2004-04-11",2004,"2004",4,"Apr",11,"Sun","wkend",1,11,0,0,0,0,0,0,0,0,0
"30839","09","2004-04-12",2004,"2004",4,"Apr",12,"Mon","wkday",1,3,0,0,0,0,0,0,0,0,0
"30840","09","2004-04-13",2004,"2004",4,"Apr",13,"Tue","wkday",1,6,0,0,0,0,0,0,0,0,0
"30841","09","2004-04-14",2004,"2004",4,"Apr",14,"Wed","wkday",1,12,0,0,0,0,0,0,0,0,0
"30842","09","2004-04-15",2004,"2004",4,"Apr",15,"Thu","wkday",1,13,0,0,0,0,0,0,0,0,0
"30843","09","2004-04-17",2004,"2004",4,"Apr",17,"Sat","wkend",1,9,0,0,0,0,0,0,0,0,0
"30844","09","2004-04-22",2004,"2004",4,"Apr",22,"Thu","wkday",1,4,0,0,0,0,0,0,0,0,0
"30845","09","2004-04-24",2004,"2004",4,"Apr",24,"Sat","wkend",1,12,0,0,0,0,0,0,0,0,0
"30846","09","2004-05-01",2004,"2004",5,"May",1,"Sat","wkend",1,64,0,0,0,0,0,0,0,0,0
"30847","09","2004-05-02",2004,"2004",5,"May",2,"Sun","wkend",1,82,0,0,0,0,0,0,0,0,0
"30848","09","2004-05-08",2004,"2004",5,"May",8,"Sat","wkend",1,61,0,0,0,0,0,0,0,0,0
"30849","09","2004-05-09",2004,"2004",5,"May",9,"Sun","wkend",1,36,0,0,0,0,0,0,0,0,0
"30850","09","2004-05-14",2004,"2004",5,"May",14,"Fri","wkend",1,35,0,0,0,0,0,0,0,0,0
"30851","09","2004-05-15",2004,"2004",5,"May",15,"Sat","wkend",1,58,0,0,0,0,0,0,0,0,0
"30852","09","2004-05-16",2004,"2004",5,"May",16,"Sun","wkend",1,25,0,0,0,0,0,0,0,0,0
"30853","09","2004-05-18",2004,"2004",5,"May",18,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"30854","09","2004-05-21",2004,"2004",5,"May",21,"Fri","wkend",1,5,0,0,0,0,0,0,0,0,0
"30855","09","2004-05-22",2004,"2004",5,"May",22,"Sat","wkend",1,18,0,0,0,0,0,0,0,0,0
"30856","09","2004-05-23",2004,"2004",5,"May",23,"Sun","wkend",1,6,0,0,0,0,0,0,0,0,0
"30857","09","2004-05-29",2004,"2004",5,"May",29,"Sat","wkend",1,47,0,0,0,0,0,0,0,0,0
"30858","09","2004-05-30",2004,"2004",5,"May",30,"Sun","wkend",1,10,0,0,0,0,0,0,0,0,0
"30859","09","2004-06-03",2004,"2004",6,"Jun",3,"Thu","wkday",1,2,0,0,0,0,0,0,0,0,0
"30860","09","2004-06-06",2004,"2004",6,"Jun",6,"Sun","wkend",1,3,0,0,0,0,0,0,0,0,0
"30861","09","2004-06-08",2004,"2004",6,"Jun",8,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"30862","09","2004-06-11",2004,"2004",6,"Jun",11,"Fri","wkend",1,3,0,0,0,0,0,0,0,0,0
"30863","09","2004-06-12",2004,"2004",6,"Jun",12,"Sat","wkend",1,13,0,0,0,0,0,0,0,0,0
"30864","09","2004-06-13",2004,"2004",6,"Jun",13,"Sun","wkend",1,6,0,0,0,0,0,0,0,0,0
"30865","09","2004-06-18",2004,"2004",6,"Jun",18,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"30866","09","2004-06-24",2004,"2004",6,"Jun",24,"Thu","wkday",1,49,0,0,0,0,0,0,0,0,0
"30867","09","2004-06-25",2004,"2004",6,"Jun",25,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"30868","09","2004-06-26",2004,"2004",6,"Jun",26,"Sat","wkend",1,56,0,0,0,2,2,0,0,0.0357142857142857,0.0357142857142857
"30869","09","2004-06-29",2004,"2004",6,"Jun",29,"Tue","wkday",1,52,0,0,0,0,0,0,0,0,0
"30870","09","2004-07-03",2004,"2004",7,"Jul",3,"Sat","wkend",2,7,0,0,0,0,0,0,0,0,0
"30871","09","2004-07-10",2004,"2004",7,"Jul",10,"Sat","wkend",2,2,0,0,0,0,0,0,0,0,0
"30872","09","2004-07-11",2004,"2004",7,"Jul",11,"Sun","wkend",2,3,0,0,0,0,0,0,0,0,0
"30873","09","2004-07-17",2004,"2004",7,"Jul",17,"Sat","wkend",2,31,0,0,0,0,0,0,0,0,0
"30874","09","2004-07-18",2004,"2004",7,"Jul",18,"Sun","wkend",2,24,0,0,0,0,0,0,0,0,0
"30875","09","2004-07-20",2004,"2004",7,"Jul",20,"Tue","wkday",2,2,0,0,0,0,0,0,0,0,0
"30876","09","2004-07-21",2004,"2004",7,"Jul",21,"Wed","wkday",2,12,0,0,0,0,0,0,0,0,0
"30877","09","2004-07-22",2004,"2004",7,"Jul",22,"Thu","wkday",2,1,0,0,0,0,0,0,0,0,0
"30878","09","2004-07-23",2004,"2004",7,"Jul",23,"Fri","wkend",2,5,0,0,0,0,0,0,0,0,0
"30879","09","2004-07-24",2004,"2004",7,"Jul",24,"Sat","wkend",2,2,0,0,0,0,0,0,0,0,0
"30880","09","2004-07-27",2004,"2004",7,"Jul",27,"Tue","wkday",2,15,1,0,0,2,3,0.0666666666666667,0,0.133333333333333,0.2
"30881","09","2004-07-29",2004,"2004",7,"Jul",29,"Thu","wkday",2,2,0,0,0,0,0,0,0,0,0
"30882","09","2004-07-30",2004,"2004",7,"Jul",30,"Fri","wkend",2,6,0,0,0,2,2,0,0,0.333333333333333,0.333333333333333
"30883","09","2004-07-31",2004,"2004",7,"Jul",31,"Sat","wkend",2,33,4,0.25,1,4,8,0.121212121212121,0.0303030303030303,0.121212121212121,0.242424242424242
"30884","09","2004-08-01",2004,"2004",8,"Aug",1,"Sun","wkend",3,36,10,0.4,4,6,16,0.277777777777778,0.111111111111111,0.166666666666667,0.444444444444444
"30885","09","2004-08-02",2004,"2004",8,"Aug",2,"Mon","wkday",3,11,2,1,2,0,2,0.181818181818182,0.181818181818182,0,0.181818181818182
"30886","09","2004-08-03",2004,"2004",8,"Aug",3,"Tue","wkday",3,95,0,0,0,0,0,0,0,0,0
"30887","09","2004-08-05",2004,"2004",8,"Aug",5,"Thu","wkday",3,39,3,0.666666666666667,2,1,4,0.0769230769230769,0.0512820512820513,0.0256410256410256,0.102564102564103
"30888","09","2004-08-06",2004,"2004",8,"Aug",6,"Fri","wkend",3,23,4,0.75,3,2,6,0.173913043478261,0.130434782608696,0.0869565217391304,0.260869565217391
"30889","09","2004-08-07",2004,"2004",8,"Aug",7,"Sat","wkend",3,64,11,0.272727272727273,3,7,18,0.171875,0.046875,0.109375,0.28125
"30890","09","2004-08-08",2004,"2004",8,"Aug",8,"Sun","wkend",3,85,19,0.421052631578947,8,7,26,0.223529411764706,0.0941176470588235,0.0823529411764706,0.305882352941176
"30891","09","2004-08-09",2004,"2004",8,"Aug",9,"Mon","wkday",3,48,4,0.25,1,9,13,0.0833333333333333,0.0208333333333333,0.1875,0.270833333333333
"30892","09","2004-08-10",2004,"2004",8,"Aug",10,"Tue","wkday",3,6,1,1,1,0,1,0.166666666666667,0.166666666666667,0,0.166666666666667
"30893","09","2004-08-12",2004,"2004",8,"Aug",12,"Thu","wkday",3,28,6,0.833333333333333,5,9,15,0.214285714285714,0.178571428571429,0.321428571428571,0.535714285714286
"30894","09","2004-08-13",2004,"2004",8,"Aug",13,"Fri","wkend",3,47,0,0,0,3,3,0,0,0.0638297872340425,0.0638297872340425
"30895","09","2004-08-14",2004,"2004",8,"Aug",14,"Sat","wkend",3,71,11,0.363636363636364,4,8,19,0.154929577464789,0.0563380281690141,0.112676056338028,0.267605633802817
"30896","09","2004-08-15",2004,"2004",8,"Aug",15,"Sun","wkend",3,118,9,0.333333333333333,3,12,21,0.076271186440678,0.0254237288135593,0.101694915254237,0.177966101694915
"30897","09","2004-08-17",2004,"2004",8,"Aug",17,"Tue","wkday",3,76,5,0.4,2,0,5,0.0657894736842105,0.0263157894736842,0,0.0657894736842105
"30898","09","2004-08-20",2004,"2004",8,"Aug",20,"Fri","wkend",3,66,11,0.363636363636364,4,6,17,0.166666666666667,0.0606060606060606,0.0909090909090909,0.257575757575758
"30899","09","2004-08-21",2004,"2004",8,"Aug",21,"Sat","wkend",3,50,3,1,3,5,8,0.06,0.06,0.1,0.16
"30900","09","2004-08-22",2004,"2004",8,"Aug",22,"Sun","wkend",3,52,9,0.555555555555556,5,6,15,0.173076923076923,0.0961538461538462,0.115384615384615,0.288461538461538
"30901","09","2004-08-23",2004,"2004",8,"Aug",23,"Mon","wkday",3,32,5,0.8,4,8,13,0.15625,0.125,0.25,0.40625
"30902","09","2004-08-24",2004,"2004",8,"Aug",24,"Tue","wkday",3,57,2,0,0,2,4,0.0350877192982456,0,0.0350877192982456,0.0701754385964912
"30903","09","2004-08-26",2004,"2004",8,"Aug",26,"Thu","wkday",3,16,4,0.75,3,11,15,0.25,0.1875,0.6875,0.9375
"30904","09","2004-08-27",2004,"2004",8,"Aug",27,"Fri","wkend",3,158,84,0.488095238095238,41,8,92,0.531645569620253,0.259493670886076,0.0506329113924051,0.582278481012658
"30905","09","2004-08-28",2004,"2004",8,"Aug",28,"Sat","wkend",3,250,79,0.329113924050633,26,27,106,0.316,0.104,0.108,0.424
"30906","09","2004-08-29",2004,"2004",8,"Aug",29,"Sun","wkend",3,385,102,0.294117647058824,30,39,141,0.264935064935065,0.0779220779220779,0.101298701298701,0.366233766233766
"30907","09","2004-08-31",2004,"2004",8,"Aug",31,"Tue","wkday",3,36,20,0.2,4,3,23,0.555555555555556,0.111111111111111,0.0833333333333333,0.638888888888889
"30908","09","2004-09-01",2004,"2004",9,"Sep",1,"Wed","wkday",4,2,2,0.5,1,0,2,1,0.5,0,1
"30909","09","2004-09-02",2004,"2004",9,"Sep",2,"Thu","wkday",4,39,10,0.5,5,9,19,0.256410256410256,0.128205128205128,0.230769230769231,0.487179487179487
"30910","09","2004-09-03",2004,"2004",9,"Sep",3,"Fri","wkend",4,55,4,0.25,1,24,28,0.0727272727272727,0.0181818181818182,0.436363636363636,0.509090909090909
"30911","09","2004-09-04",2004,"2004",9,"Sep",4,"Sat","wkend",4,225,94,0.393617021276596,37,62,156,0.417777777777778,0.164444444444444,0.275555555555556,0.693333333333333
"30912","09","2004-09-05",2004,"2004",9,"Sep",5,"Sun","wkend",4,272,103,0.349514563106796,36,30,133,0.378676470588235,0.132352941176471,0.110294117647059,0.488970588235294
"30913","09","2004-09-07",2004,"2004",9,"Sep",7,"Tue","wkday",4,15,8,0.625,5,0,8,0.533333333333333,0.333333333333333,0,0.533333333333333
"30914","09","2004-09-09",2004,"2004",9,"Sep",9,"Thu","wkday",4,72,26,0.461538461538462,12,4,30,0.361111111111111,0.166666666666667,0.0555555555555556,0.416666666666667
"30915","09","2004-09-10",2004,"2004",9,"Sep",10,"Fri","wkend",4,51,26,0.423076923076923,11,2,28,0.509803921568627,0.215686274509804,0.0392156862745098,0.549019607843137
"30916","09","2004-09-11",2004,"2004",9,"Sep",11,"Sat","wkend",4,90,41,0.560975609756098,23,3,44,0.455555555555556,0.255555555555556,0.0333333333333333,0.488888888888889
"30917","09","2004-09-12",2004,"2004",9,"Sep",12,"Sun","wkend",4,477,133,0.37593984962406,50,35,168,0.278825995807128,0.10482180293501,0.0733752620545073,0.352201257861635
"30918","09","2004-09-13",2004,"2004",9,"Sep",13,"Mon","wkday",4,18,6,0.5,3,5,11,0.333333333333333,0.166666666666667,0.277777777777778,0.611111111111111
"30919","09","2004-09-14",2004,"2004",9,"Sep",14,"Tue","wkday",4,75,26,0.461538461538462,12,8,34,0.346666666666667,0.16,0.106666666666667,0.453333333333333
"30920","09","2004-09-16",2004,"2004",9,"Sep",16,"Thu","wkday",4,24,8,0.875,7,6,14,0.333333333333333,0.291666666666667,0.25,0.583333333333333
"30921","09","2004-09-17",2004,"2004",9,"Sep",17,"Fri","wkend",4,108,32,0.53125,17,10,42,0.296296296296296,0.157407407407407,0.0925925925925926,0.388888888888889
"30922","09","2004-09-18",2004,"2004",9,"Sep",18,"Sat","wkend",4,340,101,0.376237623762376,38,4,105,0.297058823529412,0.111764705882353,0.0117647058823529,0.308823529411765
"30923","09","2004-09-19",2004,"2004",9,"Sep",19,"Sun","wkend",4,345,188,0.340425531914894,64,15,203,0.544927536231884,0.185507246376812,0.0434782608695652,0.588405797101449
"30924","09","2004-09-20",2004,"2004",9,"Sep",20,"Mon","wkday",4,36,21,0.571428571428571,12,6,27,0.583333333333333,0.333333333333333,0.166666666666667,0.75
"30925","09","2004-09-21",2004,"2004",9,"Sep",21,"Tue","wkday",4,6,6,0.666666666666667,4,0,6,1,0.666666666666667,0,1
"30926","09","2004-09-23",2004,"2004",9,"Sep",23,"Thu","wkday",4,30,3,0.666666666666667,2,7,10,0.1,0.0666666666666667,0.233333333333333,0.333333333333333
"30927","09","2004-09-24",2004,"2004",9,"Sep",24,"Fri","wkend",4,77,31,0.193548387096774,6,1,32,0.402597402597403,0.0779220779220779,0.012987012987013,0.415584415584416
"30928","09","2004-09-25",2004,"2004",9,"Sep",25,"Sat","wkend",4,193,62,0.306451612903226,19,10,72,0.321243523316062,0.0984455958549223,0.0518134715025907,0.373056994818653
"30929","09","2004-09-26",2004,"2004",9,"Sep",26,"Sun","wkend",4,156,31,0.161290322580645,5,11,42,0.198717948717949,0.032051282051282,0.0705128205128205,0.269230769230769
"30930","09","2004-09-27",2004,"2004",9,"Sep",27,"Mon","wkday",4,8,3,0.666666666666667,2,0,3,0.375,0.25,0,0.375
"30931","09","2004-09-28",2004,"2004",9,"Sep",28,"Tue","wkday",4,3,2,1,2,0,2,0.666666666666667,0.666666666666667,0,0.666666666666667
"30932","09","2004-09-29",2004,"2004",9,"Sep",29,"Wed","wkday",4,49,16,0.1875,3,2,18,0.326530612244898,0.0612244897959184,0.0408163265306122,0.36734693877551
"30933","09","2004-09-30",2004,"2004",9,"Sep",30,"Thu","wkday",4,57,13,0.461538461538462,6,1,14,0.228070175438596,0.105263157894737,0.0175438596491228,0.245614035087719
"30934","09","2004-10-01",2004,"2004",10,"Oct",1,"Fri","wkend",5,45,9,0.555555555555556,5,1,10,0.2,0.111111111111111,0.0222222222222222,0.222222222222222
"30935","09","2004-10-02",2004,"2004",10,"Oct",2,"Sat","wkend",5,143,73,0.219178082191781,16,7,80,0.510489510489511,0.111888111888112,0.048951048951049,0.559440559440559
"30936","09","2004-10-03",2004,"2004",10,"Oct",3,"Sun","wkend",5,20,8,0.125,1,31,39,0.4,0.05,1.55,1.95
"30937","09","2004-10-04",2004,"2004",10,"Oct",4,"Mon","wkday",5,12,3,0,0,0,3,0.25,0,0,0.25
"30938","09","2004-10-06",2004,"2004",10,"Oct",6,"Wed","wkday",5,16,5,0,0,2,7,0.3125,0,0.125,0.4375
"30939","09","2004-10-07",2004,"2004",10,"Oct",7,"Thu","wkday",5,50,25,0.08,2,5,30,0.5,0.04,0.1,0.6
"30940","09","2004-10-08",2004,"2004",10,"Oct",8,"Fri","wkend",5,52,7,0.285714285714286,2,38,45,0.134615384615385,0.0384615384615385,0.730769230769231,0.865384615384615
"30941","09","2004-10-09",2004,"2004",10,"Oct",9,"Sat","wkend",5,19,9,0.111111111111111,1,0,9,0.473684210526316,0.0526315789473684,0,0.473684210526316
"30942","09","2004-10-10",2004,"2004",10,"Oct",10,"Sun","wkend",5,112,38,0.0263157894736842,1,15,53,0.339285714285714,0.00892857142857143,0.133928571428571,0.473214285714286
"30943","09","2004-10-11",2004,"2004",10,"Oct",11,"Mon","wkday",5,33,13,0.307692307692308,4,2,15,0.393939393939394,0.121212121212121,0.0606060606060606,0.454545454545455
"30944","09","2004-10-14",2004,"2004",10,"Oct",14,"Thu","wkday",5,11,10,0.1,1,0,10,0.909090909090909,0.0909090909090909,0,0.909090909090909
"30945","09","2004-10-15",2004,"2004",10,"Oct",15,"Fri","wkend",5,39,7,0,0,1,8,0.179487179487179,0,0.0256410256410256,0.205128205128205
"30946","09","2004-10-16",2004,"2004",10,"Oct",16,"Sat","wkend",5,25,1,0,0,2,3,0.04,0,0.08,0.12
"30947","09","2004-10-17",2004,"2004",10,"Oct",17,"Sun","wkend",5,24,4,0.5,2,4,8,0.166666666666667,0.0833333333333333,0.166666666666667,0.333333333333333
"30948","09","2004-10-18",2004,"2004",10,"Oct",18,"Mon","wkday",5,11,0,0,0,0,0,0,0,0,0
"30949","09","2004-10-19",2004,"2004",10,"Oct",19,"Tue","wkday",5,5,1,0,0,0,1,0.2,0,0,0.2
"30950","09","2004-10-21",2004,"2004",10,"Oct",21,"Thu","wkday",5,7,0,0,0,0,0,0,0,0,0
"30951","09","2004-10-22",2004,"2004",10,"Oct",22,"Fri","wkend",5,13,1,0,0,0,1,0.0769230769230769,0,0,0.0769230769230769
"30952","09","2004-10-23",2004,"2004",10,"Oct",23,"Sat","wkend",5,26,12,0,0,4,16,0.461538461538462,0,0.153846153846154,0.615384615384615
"30953","09","2004-10-24",2004,"2004",10,"Oct",24,"Sun","wkend",5,27,7,0,0,0,7,0.259259259259259,0,0,0.259259259259259
"30954","09","2004-10-26",2004,"2004",10,"Oct",26,"Tue","wkday",5,6,0,0,0,0,0,0,0,0,0
"30955","09","2004-10-28",2004,"2004",10,"Oct",28,"Thu","wkday",5,8,1,0,0,4,5,0.125,0,0.5,0.625
"30956","09","2004-10-29",2004,"2004",10,"Oct",29,"Fri","wkend",5,3,3,0,0,1,4,1,0,0.333333333333333,1.33333333333333
"30957","09","2004-10-30",2004,"2004",10,"Oct",30,"Sat","wkend",5,7,1,0,0,0,1,0.142857142857143,0,0,0.142857142857143
"30958","09","2004-10-31",2004,"2004",10,"Oct",31,"Sun","wkend",5,25,3,0,0,0,3,0.12,0,0,0.12
"30959","09","2004-11-02",2004,"2004",11,"Nov",2,"Tue","wkday",5,4,0,0,0,0,0,0,0,0,0
"30960","09","2004-11-04",2004,"2004",11,"Nov",4,"Thu","wkday",5,14,0,0,0,5,5,0,0,0.357142857142857,0.357142857142857
